ORG.NR/PERS.NR;NAVN;ADRESSE;POSTNR;POSTSTED;LOK_NR;LOK_NAVN;LOK_KOM;LOK_PLASS;LOK_KAP;LOK_ENHET
969159570;NORGES MILJØ- OG BIOVITENSKAPELIGE UNIVERSITET (NMBU);POSTBOKS 5003;1432;ÅS;10362;NMBU FISKELABORATORIET;ÅS;LAND;1;TN
855869942;NORSK INSTITUTT FOR VANNFORSKNING;ØKERNVEIEN 94;579;OSLO;10173;SOLBERGSTRAND;FROGN;LAND;7,5;TN
971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;23015;FLØDEVIGEN;ARENDAL;LAND;19;TN
988983837;NIBIO - NORSK INSTITUTT FOR BIOØKONOMI;POSTBOKS 115;1431;ÅS;34317;LANDVIK;GRIMSTAD;LAND;4;TN
951375772;HELLESUND FISKEOPPDRETT AS;LANGHOLMSUND, KJEHOLMEN 1;4770;HØVÅG;33577;KJEHOLMEN II;FARSUND;SJØ;2340;TN
951375772;HELLESUND FISKEOPPDRETT AS;LANGHOLMSUND, KJEHOLMEN 1;4770;HØVÅG;29957;NAKKESTAD;LYNGDAL;SJØ;1560;TN
951375772;HELLESUND FISKEOPPDRETT AS;LANGHOLMSUND, KJEHOLMEN 1;4770;HØVÅG;14016;AUENES;LILLESAND;SJØ;910;TN
951375772;HELLESUND FISKEOPPDRETT AS;LANGHOLMSUND, KJEHOLMEN 1;4770;HØVÅG;12832;RISHOLMEN;LILLESAND;SJØ;585;TN
921707134;AGDER FYLKESKOMMUNE;POSTBOKS 788  STOA;4809;ARENDAL;11861;SKIPNINGSDALEN;FLEKKEFJORD;SJØ;6240;TN
921707134;AGDER FYLKESKOMMUNE;POSTBOKS 788  STOA;4809;ARENDAL;11857;BUKSEVIKA;FLEKKEFJORD;SJØ;4680;TN
925075329;BARING FARSUND AS;GRAVANE 12;4610;KRISTIANSAND S;45110;LUNDEVÅGEN;FARSUND;LAND;24000;TN
920917399;OCEAN FARM HOLDING AS;DANEFJELLVEIEN 20;4550;FARSUND;45115;HAUSVIK III;LYNGDAL;LAND;40;TN
921707134;AGDER FYLKESKOMMUNE;POSTBOKS 788  STOA;4809;ARENDAL;45101;TVEDESTRAND VGS;TVEDESTRAND;LAND;1;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;10281;STORE KVALFJORD;ALTA;SJØ;3600;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;31797;FARTØYVIKA;MÅSØY;SJØ;7200;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;32598;KOKELV;HAMMERFEST;SJØ;3600;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;33997;NÆRINGSBUKTA;HASVIK;SJØ;3600;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;33998;KLUBBEN;HASVIK;SJØ;3600;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;38857;VANNFJORDEN;NORDKAPP;SJØ;5670;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;37557;DAVATLUFT;ALTA;SJØ;5670;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;27015;KJØSEN;LOPPA;SJØ;2700;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;15462;SARNES;NORDKAPP;SJØ;4000;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;15460;LAHOLMEN;NORDKAPP;SJØ;7095;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;13119;HESTEN;ALTA;SJØ;2700;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10814;MÅRSANJARGA;ALTA;SJØ;2700;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;10794;MORTENSNES;ALTA;SJØ;5400;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;10811;ELVA I ÅRØYSUNDET;ALTA;SJØ;1800;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;10839;STORE KUFJORD;ALTA;SJØ;2700;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;33517;PETTERNES;MÅSØY;SJØ;3600;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;35957;DANIELSVIKA;HAMMERFEST;SJØ;7200;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;34577;ENKENESET;HAMMERFEST;SJØ;3120;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;45017;Bakfjorden;MÅSØY;SJØ;8505;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;31917;KIRKENESET;HAMMERFEST;SJØ;2700;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24535;STORHOLMEN;ALTA;SJØ;5400;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10276;SOMMARBUKT;ALTA;SJØ;2580;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10822;RIVARBUKT;ALTA;SJØ;3480;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10614;KRÅKEVIK;ALTA;SJØ;3480;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;32617;YTRE KOVEN;ALTA;SJØ;5670;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10791;NORDNES;ALTA;SJØ;3480;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;29557;KOMAGNES;HAMMERFEST;SJØ;7560;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10819;EIDSNES;ALTA;SJØ;1800;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10821;TUVAN;ALTA;SJØ;3480;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;32237;SLOPPEGRUNN;LOPPA;SJØ;2700;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;13317;LILLE KVALFJORD;ALTA;SJØ;2700;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;10840;LILLE KUFJORD;ALTA;SJØ;3120;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;10841;POLLEN;ALTA;SJØ;1800;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;20176;YTRE SIMANES;ALTA;SJØ;506;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;13996;HAMNEFJORD;HAMMERFEST;SJØ;8420;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10789;STORE LERRESFJORD;ALTA;SJØ;3480;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;16055;KRÅKEBERGET;MÅSØY;SJØ;3600;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;36099;STORE KOBBØY;MÅSØY;SJØ;5400;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;37237;BØRFJORD;HASVIK;SJØ;2840;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10635;TOKNEBUKTNESET;HAMMERFEST;SJØ;3600;TN
990970602;NRS FARMING AS;POSTBOKS 17;9510;ALTA;36797;KORSNES;KARLSØY;SJØ;7200;TN
966840528;SALMAR FARMING AS;KVERVA;7266;KVERVA;34697;ØYRA;LEBESBY;SJØ;8300;TN
966840528;SALMAR FARMING AS;KVERVA;7266;KVERVA;32637;VEIDNES;BÅTSFJORD;SJØ;5900;TN
988964719;POLAR SEAFOOD AS;POSTBOKS 4;9991;BÅTSFJORD;29796;NEPTUNBRUKET;BÅTSFJORD;LAND;1000000;STK
966840528;SALMAR FARMING AS;KVERVA;7266;KVERVA;13813;KVITELV;LEBESBY;SJØ;4725;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;45025;Vegglandet;HAMMERFEST;SJØ;5784;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;40017;STANGNES;HAMMERFEST;SJØ;5784;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;45005;Grøtnes N;HAMMERFEST;SJØ;5784;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;38877;JERNØYA;NORDKAPP;SJØ;5670;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;31137;DANIELSNES;LOPPA;SJØ;3600;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;20396;BERGSNES V;ALTA;SJØ;2700;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;15517;TINNLANDET;HAMMERFEST;SJØ;5280;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;15461;STORVIKA;NORDKAPP;SJØ;1800;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;13316;STORVIK;LOPPA;SJØ;2700;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10828;KLEPPENES N;HAMMERFEST;SJØ;5400;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10825;STEINVIKNES;LOPPA;SJØ;2700;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10795;OLANESET;LOPPA;SJØ;3600;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10652;VEDBOTN;NORDKAPP;SJØ;3600;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10616;VINNALANDET;HAMMERFEST;SJØ;6180;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10275;AUSKARNES Ø;LOPPA;SJØ;2700;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10838;SLETTNESFJORD;HAMMERFEST;SJØ;7560;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;21016;HUSFJORD;HAMMERFEST;SJØ;7560;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10611;MARØYA;LOPPA;SJØ;7560;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10837;KRAKEN;HAMMERFEST;SJØ;5999;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;45070;KRISTIANNESET;MÅSØY;SJØ;5670;TN
964118191;MOWI ASA;POSTBOKS 4102 SANDVIKEN;5835;BERGEN;36417;BORVIKA;HAMMERFEST;SJØ;3600;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;18117;VASSVIKA;LOPPA;SJØ;3599;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;32797;ELVEVIKA;MÅSØY;SJØ;3599;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10660;SKINNSTAKKVIKA;MÅSØY;SJØ;4000;TN
994956140;NORDNORSK SMOLT AS;FINNRORVEIEN 6;9590;HASVIK;32817;HASVIK;HASVIK;LAND;0;STK
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10790;OLDERFJORD;HAMMERFEST;SJØ;5670;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;33197;JERNELVA;HAMMERFEST;SJØ;2700;TN
961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10796;HUNDBERGAN;LOPPA;SJØ;3480;TN
980361306;GRIEG SEAFOOD FINNMARK AS;MARKVEIEN 38B;9510;ALTA;10665;ADAMSELV;LEBESBY;LAND;0;TN
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;13140;FRIARFJORDEN;LEBESBY;LAND;0;STK
966840528;SALMAR FARMING AS;KVERVA;7266;KVERVA;13337;HOVDENAKKEN;LEBESBY;SJØ;3600;TN
966840528;SALMAR FARMING AS;KVERVA;7266;KVERVA;40357;NORDNESBUKTA;HAMMERFEST;SJØ;3600;TN
966840528;SALMAR FARMING AS;KVERVA;7266;KVERVA;13143;BONDEJORDA;LEBESBY;SJØ;2700;TN
813515652;HAVØYSUND SETTEFISK AS;FJELLVEIEN 24;9690;HAVØYSUND;39177;EITERFJORDBOTN;MÅSØY;LAND;0;STK
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;15957;LATVIKA;UNJÁRGA - NESSEBY;SJØ;3480;TN
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;29416;ÅPENVIK;UNJÁRGA - NESSEBY;SJØ;3480;TN
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;33777;LAUSKLUBBEN;UNJÁRGA - NESSEBY;SJØ;3600;TN
995440482;NESSEBY SMOLT AS;ØVRE VEG 23;6387;VÅGSTRANDA;35537;GANDVIK;UNJÁRGA - NESSEBY;LAND;0;STK
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;15956;STORBUKT;SØR-VARANGER;SJØ;3480;TN
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;13865;SPERGITTKLUBBEN;SØR-VARANGER;SJØ;5400;TN
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;13691;OTERFJORDEN;SØR-VARANGER;SJØ;3480;TN
985940460;LERØY AURORA AS;POSTBOKS 2123;9267;TROMSØ;16255;SKARVFJELL;SØR-VARANGER;SJØ;3600;TN
990405476;KIRKENES PROCESSING AS;TIMBERVEIEN 85;9911;JARFJORD;19255;BLÅSENBORGNESET;SØR-VARANGER;SJØ;300;TN
916030339;FINNMARKSRØYA AS;C/O SØR-VARANGER INVET AS, POSTBOKS 223;9915;KIRKENES;14855;ROPELV;SØR-VARANGER;LAND;0;STK
964118191;MOWI ASA;POSTBOKS 4102 SANDVIKEN;5835;BERGEN;10077;TVEITEVÅG;ASKØY;LAND;1000000;STK
936100112;BLOM SETTEFISK AS;ULVØYVEGEN 130;5337;RONG;11648;STRØMSNES;ASKØY;LAND;0;STK
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;29276;RONGØY;ØYGARDEN;SJØ;4680;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;20776;STOROKSEN;ASKØY;SJØ;3120;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;10309;SYRTANGEN;ØYGARDEN;SJØ;2340;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;30559;ØKSNESET;AUSTRHEIM;SJØ;5460;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;11644;DUESUND;MASFJORDEN;SJØ;3120;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;14435;LJØSØY N;ØYGARDEN;SJØ;2340;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;18015;HESTABYNESET;TYSNES;SJØ;3120;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;20595;KYRHOLMEN S;AUSTEVOLL;SJØ;3120;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;25835;FLATØYFLU;AUSTEVOLL;SJØ;3120;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;29336;TRÆLSØYOSEN;AUSTEVOLL;SJØ;3120;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;11533;USHOLMSVIKA;ØYGARDEN;SJØ;1560;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;11571;HOLEVIK;BØMLO;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;11596;STÅLØY;AUSTEVOLL;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;12035;HONDSKÅR;KVINNHERAD;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;32757;HORGEFJORDEN;AUSTEVOLL;SJØ;1560;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;14039;LITLE LUNNØY;AUSTEVOLL;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;14040;KRIGSHOLMEN;AUSTEVOLL;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;22915;KALSØYFLU;AUSTEVOLL;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;32577;KLAMMERHOLMEN;AUSTEVOLL;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;12036;HISDALEN;KVINNHERAD;SJØ;2340;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;11611;NAVEIDE;AUSTEVOLL;SJØ;3120;TN
929363833;SJØTROLL HAVBRUK AS;SKIPAVIKA 54;5397;BEKKJARVIK;20455;DJUPEVIKA;KVINNHERAD;SJØ;3900;TN
929363833;SJØTROLL HAVBRUK AS;SKIPAVIKA 54;5397;BEKKJARVIK;12108;SKORPO NV;KVINNHERAD;SJØ;5460;TN
929363833;SJØTROLL HAVBRUK AS;SKIPAVIKA 54;5397;BEKKJARVIK;10054;TOBBEHOLMANE;AUSTEVOLL;SJØ;3120;TN
929363833;SJØTROLL HAVBRUK AS;SKIPAVIKA 54;5397;BEKKJARVIK;11543;BUHOLMEN;AUSTEVOLL;SJØ;5460;TN
971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;13035;SAUANESET I;AUSTEVOLL;SJØ;780;TN
971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;11488;BRATTAVIKA;AUSTEVOLL;SJØ;5460;TN
971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;16755;HAGEBERG;FITJAR;SJØ;4680;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;15196;AGA Ø;BØMLO;SJØ;2340;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;13562;UFØRO;STORD;SJØ;4680;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;32417;HJARTHOLMOSEN;AUSTEVOLL;SJØ;2500;TN
947607855;KOBBEVIK OG FURUHOLMEN OPPDRETT AS;ALFABYGGET;5392;STOREBØ;10292;LYKLINGHOLMEN N;BØMLO;SJØ;3120;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;32877;SKORPO;BJØRNAFJORDEN;SJØ;3120;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;24735;GULHOLMEN;BJØRNAFJORDEN;SJØ;3120;TN
939538992;LANGØYLAKS AS;MØKSTER;5387;MØKSTER;10041;KVIKSHOLMEN;AUSTEVOLL;SJØ;2340;TN
939538992;LANGØYLAKS AS;MØKSTER;5387;MØKSTER;10045;EIDHOLMEN;AUSTEVOLL;SJØ;780;TN
939538992;LANGØYLAKS AS;MØKSTER;5387;MØKSTER;13020;NYGÅRD;SAMNANGER;SJØ;2340;TN
939538992;LANGØYLAKS AS;MØKSTER;5387;MØKSTER;32157;DYRHOLMEN V;FITJAR;SJØ;1560;TN
939538992;LANGØYLAKS AS;MØKSTER;5387;MØKSTER;34117;SKÅTHOLMEN;BJØRNAFJORDEN;SJØ;3120;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;28976;KELVESTEINEN;ØYGARDEN;SJØ;3120;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;11651;RAMSØY S;ASKØY;SJØ;3120;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;11525;STILLE S;AUSTEVOLL;SJØ;1560;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;30837;TORANGSKJERET;AUSTEVOLL;SJØ;2340;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;35497;DRØNO;AUSTEVOLL;SJØ;1560;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;31157;FIKSNESET;ØYGARDEN;SJØ;1560;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;12095;BERGADALEN;KVAM;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;12040;BRANDASKUTA;KVINNHERAD;SJØ;2340;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;12022;LJONESBJØRGENE;KVAM;SJØ;3120;TN
821311632;VESTLAND FYLKESKOMMUNE;POSTBOKS 7900;5020;BERGEN;24975;KVERNAVIKA;TYSNES;SJØ;3900;TN
996646734;AUSTEVOLL LAKSEPAKKERI AS;ALFABYGGET;5392;STOREBØ;19519;STOREBØ;AUSTEVOLL;SJØ;780;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;11814;FUREVIKA;FJALER;SJØ;2340;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;23375;SØREVIK;HØYANGER;SJØ;3120;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;23436;BJØRNHOLMEN;SOLUND;SJØ;4680;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;26295;LANGØY;ALVER;SJØ;4680;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;26435;MJØLSVIK;HØYANGER;SJØ;3120;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;32977;MÅREN;HØYANGER;SJØ;3120;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;33677;TORVUND;HØYANGER;SJØ;3120;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;34657;LABERGET;MASFJORDEN;SJØ;2340;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;39377;HUSEVÅGØY;KINN;SJØ;3120;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;39657;SKIPPERDALSNESET;BREMANGER;SJØ;3120;TN
956876354;TROLAND LAKSEOPPDRETT AS;TROLAND 35;5384;TORANGSVÅG;45072;BLEKET;KINN;SJØ;3120;TN
939538992;LANGØYLAKS AS;MØKSTER;5387;MØKSTER;13699;LEIRVIKA;MASFJORDEN;SJØ;1560;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;21335;FLOTENESET;HØYANGER;SJØ;1560;TN
959473706;AUSTEVOLL MELAKS AS;TRÅVIK 44B;5384;TORANGSVÅG;13874;FYLLINGSNES S;ALVER;SJØ;1560;TN
886813082;LERØY VEST AS;SKIPAVIKA 54;5397;BEKKJARVIK;13563;ANGELSKÅR;OSTERØY;SJØ;4680;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;32857;TRETTHOLMOSEN;BØMLO;SJØ;2340;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;13032;SØLVØYANE;BØMLO;SJØ;5460;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;11511;HATTASTEINEN;BØMLO;SJØ;3120;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;11574;BREIVIK S;BØMLO;SJØ;3120;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;11530;GISSØYSUNDET S;BØMLO;SJØ;3120;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;11633;KROSSHOLMEN;BØMLO;SJØ;3120;TN
924385715;TOMBRE FJORDFARM AS;DRAGEID 38;5640;EIKELANDSOSEN;18217;KVALØY Ø;KARMØY;SJØ;3120;TN
924385715;TOMBRE FJORDFARM AS;DRAGEID 38;5640;EIKELANDSOSEN;11534;KLUNGSHOLMEN;BØMLO;SJØ;3900;TN
924385715;TOMBRE FJORDFARM AS;DRAGEID 38;5640;EIKELANDSOSEN;11513;ANDAL;BØMLO;SJØ;3120;TN
924385715;TOMBRE FJORDFARM AS;DRAGEID 38;5640;EIKELANDSOSEN;32457;DALSVÅG NV;KARMØY;SJØ;3120;TN
924385715;TOMBRE FJORDFARM AS;DRAGEID 38;5640;EIKELANDSOSEN;10029;TUHOLMANE Ø;KARMØY;SJØ;2340;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;32217;KVERNANESET;SVEIO;SJØ;2340;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;12019;SALTKJELEN II;ULLENSVANG;SJØ;2145;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;22955;SVOLLANDSNESET;VINDAFJORD;SJØ;2340;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;25815;TITTELSNES;SVEIO;SJØ;2340;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;27315;VIKANE 1;ULLENSVANG;SJØ;2145;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;28996;LODDETÅ;SVEIO;SJØ;2340;TN
836597702;BREMNES SEASHORE AS;ØKLANDSVEGEN 90;5430;BREMNES;29816;APALVIKNESET;ULLENSVANG;SJØ;2925;TN
914725739;NORDSJØ FJORDBRUK AS;FLAKKAVÅGSVEGEN 12;5694;ONARHEIM;10136;ONARØY;TYSNES;SJØ;3900;TN
914725739;NORDSJØ FJORDBRUK AS;FLAKKAVÅGSVEGEN 12;5694;ONARHEIM;34737;ULVØYO;HAUGESUND;SJØ;1560;TN
